held,416
arrived,4075
backdrop,8640
source,1072
southern,1280
schering-plough,6617
standstill,7158
holiday,2739
mandatory,4942
satisfactory,8388
insufficient,8162
omnibus,9223
valuable,3916
slightly,746
productions,6172
disaster,1356
edison,2796
rey,2884
indictment,3190
balloon,4230
mental,6525
hitting,6069
discontinued,3817
is,13
prolonged,4972
city,285
classified,6349
thornburgh,7765
nuclear,1683
speculate,5838
publish,3745
deserve,5993
c$,1505
pregnancy,5199
billion-dollar,8658
us,505
investigated,9067
month,168
billions,2584
restoration,7109
hopkins,6945
just,152
faa,7416
whose,624
offsetting,4159
concentrate,3361
tower,2417
jail,4136
entrenched,8053
elections,1706
graduate,5683
suggestions,4379
accurately,7243
unprofitable,7787
handle,2444
appreciation,3059
proposed,497
cubic,4665
tumultuous,8487
shots,9410
treatment,1368
questioning,7085
withheld,7225
athletes,6757
concept,2779
kinds,3851
enormous,2301
posed,9266
usair,2044
normally,2186
indicating,3022
application,4073
league,2308
engineers,2731
consumers,1132
examined,8923
bat,9867
fidelity,3830
per-share,1889
sweep,7172
strong,404
perhaps,979
crystals,8808
device,2847
institutions,822
formal,2607
recently,376
new-home,8258
communities,3938
wonder,2764
well,200
supplemental,8443
pros,7642
warehouse,9927
tw,3775
ports,8314
cemetery,6801
deteriorating,6385
bicycle,6775
mortgage,582
skase,5011
include,535
n.j,4519
strictly,9455
air-freight,6290
reconsider,8350
boyer,8680
phoenix,3036
imagine,6075
municipalities,8249
rare,3216
abolish,8574
mr.,23
mackenzie,5717
decide,1880
vintage,7801
physics,9253
tone,3333
lone,3608
hyundai,7478
irvine,6972
sherman,9404
mahfouz,6516
starts,3128
moscow,1497
devised,8003
remarkable,4987
bureau,1463
eligible,3821
costa,2211
hostile,1790
grim,6451
hide,6066
oregon,4528
sick,4793
forms,2735
circulated,7929
compensation,2592
mlx,9988
preliminary,1976
man,896
highs,4128
shippers,5007
cheapest,8738
odeon,5752
burton,7299
child-care,8743
willful,9969
confederation,7951
large-scale,7514
liability,1764
fha,4118
articles,3928
died,2214
synthetic,6233
ranch,7652
reasonably,6188
maximum,2548
liabilities,3991
xerox,4825
kansas,4137
pesticides,6567
repaired,8362
gartner,9700
advised,3443
grade,7453
evident,5117
massachusetts,2547
confusing,6362
mountain,2355
international,197
rep,9800
honecker,2542
oil,268
blast,7286
speeds,9438
travel,1502
owen,6552
exempt,5664
lynn,8215
forgotten,6910
potent,9271
mae,1592
provisions,1290
adviser,1750
falconbridge,8071
ones,1454
plunging,7066
baring,9865
havoc,9710
martin,2399
outcry,4953
successfully,4377
prosecutors,1595
downward,3006
blue-chip,2719
persuaded,6155
bay-area,8650
leveraged,1148
grip,5409
switches,9472
alleged,1581
hills,2396
calgary,7906
forecasting,6041
design,1508
trucks,1693
accustomed,9591
frightened,8975
chief,151
sir,1831
willing,1291
erich,8909
but,29
kgb,7509
aoun,6746
expense,2440
debate,1546
service,336
aer,9970
lufthansa,6514
defer,7360
unpublished,8501
streamline,7164
clearance,4441
reputation,2689
england,1491
spoke,4800
acknowledges,4408
attacked,6299
clothes,5084
abbie,7237
leslie,9109
worldwide,7821
guns,7459
mimic,9899
counties,7346
frequent,5127
exercisable,4695
consolidated,2477
neighboring,6537
cia,3072
contraceptive,8789
raiders,7650
compelling,8764
glare,8989
about,43
incorrectly,6957
refuses,8355
recruited,9321
delaying,7361
jewelry,4304
highways,5417
hardly,2804
self-employed,9396
teddy,4585
convictions,8791
incident,5147
rough,5221
marous,9141
anthrax,8614
curtail,6376
suing,9461
argue,1987
vila,6262
experts,1395
deficit,820
flood,7434
nestle,4331
strategist,4043
catholic,7309
moves,1104
columns,4094
camera,4437
faculty,8070
comparable,1991
variations,7217
lie,5166
educational,2529
angeles,747
ratified,9313
viewers,3917
securities,125
wilfred,8549
extended,2304
protect,1865
itself,682
arizona,1582
knight-ridder,8192
nev.,7571
foreign,243
seller,4032
coordinator,8795
fertilizer,8074
east,518
powerful,1622
managed,1858
almost,511
sidewalk,8413
leads,3193
valid,5567
mission,3858
owners,1276
carbide,5081
louis,2138
norway,8267
milk,3103
h.,2174
shrink,7701
apply,2424
approaching,7854
p&g,2228
receivables,4777
diversifying,7378
where,251
on,16
amex,3446
acknowledged,3055
wang,1983
threatens,7184
stern,7731
abortions,2980
dissident,4888
access,1441
possible,494
parking,4336
platform,5772
critics,1815
analyzing,8610
surprises,8447
limiting,5443
plumbing,9778
ogden,7582
unique,6697
manufacturer,2182
seized,5003
replacement,3519
indexation,8154
two-part,7202
corners,7967
lesson,5442
dale,6827
enforcers,8048
commit,7946
researcher,4356
weyerhaeuser,5876
naval,5467
barometer,6766
venezuela,7794
legislation,804
reoffered,9341
mandated,7007
tiger,3545
weekly,2078
bodies,7892
controversial,2164
uniform,6696
inside,2221
regulator,4353
theater,2699
delegate,7362
eugene,6891
tour,6243
workstations,5577
exercised,5388
cs,4663
hired,2486
quiet,2748
override,5483
refinancing,3876
blank,6319
vegas,3138
trees,5035
temple,5031
constraints,7339
impossible,2488
trail,5262
convert,2782
leased,6499
love,3290
considering,1421
allowing,2518
imports,943
photograph,8299
upward,3913
conner,3257
ldp,4140
convention,4876
imf,3708
enact,8044
records,2037
khmer,4500
improves,7483
letting,4506
conferees,5961
mary,2932
scoring,5526
taxation,4808
generates,6922
pertussis,8297
technologies,2240
dark,4669
hurry,7476
unit,167
scheduled,834
concludes,5960
hill,2062
wastewater,6707
toronto,2112
changes,512
n.y.,2226
container,5624
comply,5342
inc,443
opponent,7045
harmony,9008
refer,7096
multinational,7564
defensive,2788
troop,7772
du,2727
ex-dividend,8922
announced,411
fujis,7442
electricity,3473
high-interest,9019
examples,8924
containing,5348
fault,4278
buys,4087
egypt,9675
plains,8306
voters,1696
greenhouse,6058
placing,9260
specialists,2198
reaction,2102
grower,6930
suggesting,4583
unpaid,8500
ads,1410
routine,4183
s&p,833
humans,5420
tea,5253
dealer,2598
waiver,7221
houses,1328
follow,1998
whites,2977
bear,1635
overruns,8284
suggested,1948
carpets,8725
cane,7303
currencies,2380
necessary,1382
black-and-white,9933
perpetual,9249
boesky,4635
restated,4357
broader,2773
earns,6012
disarray,6392
gm,840
suffer,2964
projecting,8331
charity,3803
roman,2634
organized,3108
simply,946
milestones,6124
lowered,2181
households,4917
meant,2866
led,658
shops,2635
sued,3234
lackluster,3720
surrendered,8448
divestiture,7379
promotion,2627
scenarios,6616
blue,2718
overdue,7586
toll,3770
reeling,9795
authors,4624
inch,9048
article,1048
monitor,2936
preferred,1011
pump,6181
stance,3898
afterward,6287
knows,2307
first-half,5672
passion,7598
frequently,2391
wilder,6271
judicial,3026
phelan,2189
mural,7026
negotiator,9753
stabilized,8428
deal,495
feeding,7423
bank,104
tentative,5255
moon,3731
kodak,3718
laws,1494
mercantile,3201
viable,5569
rooted,9812
runway,9814
initiated,6964
represented,2631
trudeau,8485
dress,5374
mines,3612
pills,4966
enactment,6882
statewide,8430
mildly,9161
junk-holders,7507
deadly,8826
postwar,8317
account,631
participation,3204
premiere,6168
espectador,8058
receives,4983
contribution,4248
minnesota,4742
lotus,3855
witter,3659
timothy,8467
russians,9815
donoghue,8024
missiles,5736
downgrade,6866
innopac,8159
corporations,1639
appealing,7261
taiwan,2827
miners,9164
shows,1135
economist,1188
mink,9166
honeywell,7469
detected,6844
instrument,4495
good,262
implicit,8148
crew,6372
would-be,5578
encouraged,3011
fought,5125
rural,3225
shakespeare,7698
pact,2144
strapped,7163
maurice,9145
upon,2043
peace,2869
full-year,4476
surveys,5548
appearances,8615
side,1079
points,394
recovered,3312
horn,8142
specifications,9436
koreans,9726
insist,2615
decade,1218
versions,3777
displays,4262
flags,8953
law-enforcement,8201
cypress,6826
packaging,2940
cabernet,8713
easy,1547
introduction,3715
sen.,972
chosen,3573
refrigerators,9796
chevy,7314
hud,2027
mention,4147
programming,3211
heightened,6464
blueprint,7891
central,876
're,275
lend,3990
longtime,3609
differ,8005
come,433
dogged,8863
ivan,8169
stripped,6656
suits,2416
effect,687
spots,5238
creativity,5976
scholars,7127
masters,9142
goal,1968
reliance,3878
sisulu,8416
living,2031
morishita,4328
depending,3263
shopping,1978
vague,7792
pesetas,9250
weakness,1836
edge,3372
appellate,4836
tendered,4586
facing,2386
intellectual,5155
architect,6296
leaves,3286
doctrine,8020
prefer,3309
pope,7622
drifted,7386
indicated,1301
resilience,9801
norfolk,4950
spokesman,301
manufactured,5175
violating,6264
bpca,6328
christmas,2293
statutory,7727
entrepreneurial,9681
counterparts,4659
butler,9622
undertaking,7778
style,2074
trigger,5562
petition,5769
restructurings,9803
sansui,4031
mexican,4513
stop,1154
wachovia,8529
armco,8622
scenario,2952
apples,4615
still,147
undercut,7204
d.t.,4667
viacom,2577
demise,5990
investment-banking,8165
panel,1554
pcs,4759
toilet,8471
teacher,4045
luck,6513
idea,1162
foods,2389
net,135
handicapped,9006
continually,6816
diminished,4678
helmut,8131
officially,3619
tramp,9511
spur,5540
diversified,3585
datapoint,5982
videocassette,8520
addressing,6729
intelligence,1643
slowdown,1667
preserve,4767
choices,4647
procedures,2746
',134
complaint,3459
chip,2083
basir,8648
sensitive,2757
contracting,7340
caltrans,6794
salvador,9381
laundering,9100
chinese,1540
all,73
electrical,3472
discussions,1964
average,196
marked,3725
di,6848
draw,3080
operations,222
recalled,7658
coaches,7326
responsibility,2069
columbia,808
variety,2828
ethics,4692
afraid,4224
justices,9084
under,124
pictures,2271
fully,1144
credited,6371
could,79
jersey,1762
fear,1253
everyone,1376
attributed,1391
simpler,9418
imposes,8151
widen,7812
allianz,2835
rights,536
narrower,8256
francis,6916
ages,8594
fortunately,8094
defend,2787
bleak,6320
struck,3536
border,4636
strike,1111
shared,4364
criminal,1465
offenders,8277
stealing,7161
literally,5714
mighty,9747
roberti,9367
agenda,4225
swiftly,5848
accompanied,5057
reception,8348
ordered,1826
draft,6867
margaret,5721
marlin,6521
wishes,8551
alabama,9596
floors,6908
effective,1143
strengthen,4373
gray,3481
southwest,4573
problem,434
seconds,5527
delivery,999
habits,7461
magazines,1450
bigger,1842
unlikely,2364
message,2620
unrelated,5041
feature,4473
bearish,3797
feed,4698
unless,1156
effectiveness,7394
rubbermaid,6611
celebration,6341
flush,8957
richer,8370
tonight,6681
buildup,6335
selected,3125
level,461
microprocessors,9745
commerzbank,9641
ronald,3412
lead,780
green,2000
downtown,3368
trelleborg,3335
midler,8236
quoted,1185
spacecraft,8424
spun,7155
surpluses,8446
uncertainties,5864
nicaraguan,4155
suspend,6663
trillion,1746
staggering,7157
wages,3551
fe,1995
schaeffer,9385
harder,2539
strengthening,6225
judgments,7505
timetable,6679
innovative,6480
victor,5270
henderson,5415
deutsche,4461
regulators,1090
opportunities,2681
car,599
storer,7734
resume,2504
succeeds,2040
eye,2168
burt,7298
cable-tv,8714
palladium,6557
irony,8168
obtained,3397
shell,2958
definition,4104
reduce,713
aligned,8600
journal,916
reed,5798
spot,2236
woods,7818
wohlstetter,7227
professional,1767
constituents,5621
industrial,438
scientist,4788
bonuses,3932
row,3630
youngsters,9579
defendants,1817
photographic,7612
dorfman,8026
sagan,9377
overseeing,7588
inspectors,8160
film,1468
hazardous,7464
waiting,1630
remaining,1435
brewery,8686
petrie,5489
pc,4339
n't,32
scrambled,6208
events,1466
totals,7191
runs,1690
ink,6478
damn,7984
invites,9068
spree,7724
enterprise,4690
brooklyn,4084
lift,3494
seasonal,3756
incinerator,7484
entity,5381
ig,9039
speculated,4575
dangerous,3581
lagged,6098
within,531
subsidiaries,2570
andrew,5899
underground,7777
increases,695
dance,5981
categories,4089
shore,4366
choice,2161
investing,2178
know-how,7510
rushed,5521
hunt,2445
glass,2669
report,237
reassuring,9790
division,537
uncertainty,1694
pickens,9254
norman,4951
missing,3395
marsh,6522
'd,1129
panamanian,3503
seasonally,3320
deployed,8837
new,35
layoffs,7516
carries,2430
jeffrey,3389
hung,9029
tumbled,2418
altman,8605
win,1261
searches,9389
language,2135
hit,775
pennies,9246
smooth,5533
develops,6846
levy,4934
excluded,8926
install,5431
past,225
offered,492
aquino,7264
comfort,5339
dunes,8877
town,1745
rican,5218
my,406
supporting,3424
merger,1039
constantly,4654
soap,7713
beyond,1295
latin,2811
arbitration,7858
finland,4284
boards,3352
aba,8572
freed,9697
also,59
wonderful,8552
grew,1569
tactical,7755
indirect,6475
extract,9686
murdered,7565
leather,6501
sophisticated,2507
contrasts,9875
aspirations,8628
circuit,2162
facilitate,8069
wary,4399
sorrell,7718
fronts,8976
en,8897
diabetics,5368
challenges,4090
inquiries,4925
thwart,9496
targeted,4383
discretion,6857
slated,5230
high-end,8134
legg,9105
computing,4098
adjusting,6730
nine,510
archrival,7266
magnified,9737
appropriate,3149
blue-collar,9611
information,529
underestimated,9531
low-cost,5716
registration,4552
string,4374
burns,5605
bases,3669
driven,3819
gelbart,6444
ratio,2317
usual,1774
male,3724
belt,7883
pressed,5200
consultants,1961
near-term,4747
cancer,1015
wade,7805
herbert,6063
abolished,8575
halls,8121
blind,8665
patterson,7057
minds,5733
consumed,6365
plan,176
statutes,8431
forces,1254
quarter,109
antibody,6744
md.,5725
columnist,4866
season,1576
amid,1633
downey,8869
vacuum,9544
coffee,2121
averaging,7871
valuation,7215
words,1748
busy,3248
nyse,2356
wilson,5276
nasa,3105
fort,4706
launching,4933
closed-end,5949
minerals,5179
poorest,8311
loved,6511
valley,1271
perestroika,4958
physician,6568
briefly,5922
otc,1416
leg,7521
crush,5633
minimills,9963
concedes,3682
cooperate,5967
export,1446
nationwide,2621
beth,8656
frederick,4121
promotional,4539
lynch,831
ron,6608
detectors,5996
largely,889
supermarket,5547
requests,4025
drugs,1374
rates,172
bomb,8670
kennedy,3094
associated,1650
scheduling,9817
stepped,3899
sense,1124
unidentified,8497
together,1201
when-issued,8544
interests,776
gifts,6445
sharper,8404
surface,4200
mouth,9186
sr.,9444
salt,6613
wives,7226
tanker,8450
indicate,2176
declining,1607
distributed,2849
clean,2775
steelmakers,5017
stir,9919
declared,1993
breakup,6331
voiced,9553
demonstrators,5646
changed,969
mo.,9901
disruptions,8016
nl,4523
republicans,1665
expects,405
finishing,6038
stable,2759
reduced,898
downgraded,6009
flowers,8089
drag,5372
apiece,4421
privacy,7635
tomorrow,1601
aiming,7252
monsanto,8245
sinking,7710
automatically,4841
codes,7938
colony,4093
cyclical,4253
water,1093
palo,3865
chemistry,6805
complete,1489
grocery,5410
stock-market,2415
exactly,2663
implies,6076
april,850
larsen,6991
replies,7670
lincoln,1737
gloomy,8110
tracks,4206
attractive,2427
misconduct,9167
isler,9071
ahead,968
jobs,1147
mint,7557
narrowly,5466
issuers,5159
beam,7881
discretionary,6001
microwave,9156
incur,9052
grumman,6059
weeks,422
debris,7357
switched,4807
crossing,7976
general,187
dinner,4679
ministers,3857
traded,926
each,215
statement,685
c.d.s,5928
proven,5790
peabody,2452
notebook,7576
different,769
filling,4701
truly,4207
crash,1037
n.v,9192
william,785
n.h.,8252
thinking,3237
epa,5382
recognition,3409
susceptible,9469
refunding,4986
charitable,6343
accomplish,6280
bronx,6332
norton,5186
rice,4028
fits,5398
punishment,7649
did,143
competition,869
pierre,9256
fires,6424
talking,1921
easing,3695
dna,6864
bike,3670
thurmond,6677
sights,9416
following,572
expert,3174
utsumi,7791
obligated,9217
refiners,9327
heavy,772
least,296
bearing,5596
biggest,740
celebrity,9628
turned,959
write,2367
craze,8802
home-equity,7468
disciplined,8010
regulated,5513
casting,5326
lobby,6509
novello,9965
burke,8708
growing,774
disney,3953
defenders,8830
blocked,6321
instant,6967
slowly,3759
texas,483
holds,1191
with,22
belong,5913
issuer,7495
spokeswoman,1047
stocks,149
offering,356
kleinwort,5704
alto,4068
leonard,6995
fabric,6416
orders,455
scowcroft,7130
don,4264
excluding,2302
inflation-adjusted,5426
doyle,8871
connected,4247
landmark,8197
culture,2344
princeton,8327
merrill,812
trusted,9924
defended,5093
drastically,8030
surprise,2639
eating,5111
quantum,4978
disappear,7374
produce,980
eyes,3476
secretaries,9390
brands,1323
alvin,8606
egyptian,8890
believed,1539
primarily,1558
remainder,4554
tied,2281
comments,2295
hence,6465
slashing,7712
pretoria,8325
stevenson,9449
voice,1982
trips,6687
undermined,8494
hand,1051
destruction,5098
follows,1850
telegraph,3133
restrictive,7110
nugget,7580
newport,2938
interstate,1936
handed,5139
death,1233
tool,3771
small-town,9426
high,241
reduction,1500
meaning,3997
divided,3079
warburg,8530
borrowers,5314
pattern,3303
deregulation,5096
asked,612
basis,851
itt,4302
disclosure,3264
copyright,4449
trimmed,5037
accelerated,7240
rogers,8376
began,542
hard-line,9007
covered,2123
auction,960
catastrophes,7916
exposures,8068
released,1625
predictions,5493
solved,7717
agreeing,4411
ad,694
blames,6318
discourage,7375
prepares,7073
explanation,4114
welfare,5875
miniscribe,4515
carry-forward,8726
supplier,3645
fiber,7426
join,2133
analyze,7258
human,1222
novels,7578
fate,4903
virgin,7802
shipment,9820
feeling,3014
obligation,2267
satisfaction,4361
heller,7467
hazard,9012
rider,9361
scholar,8390
necessity,7032
deductions,5091
given,728
respond,2882
lowe,9127
view,807
write-offs,7823
accurate,6281
approval,724
geneva,3972
sales,81
olympia,7042
shamir,8402
provoked,9302
u.s.-soviet,8490
bread,7289
security,649
taken,641
passive,6151
capital-gains,1369
fernando,7425
risk,645
vitro,8526
week,123
amicable,8608
stretched,7165
new-issue,7034
liquidation,5444
strict,4581
packwood,4335
photographs,8300
daf,7352
jay,5161
friendly,2392
pressured,5494
supposed,2462
b-2,7274
head,638
damaged,1606
sixth,4367
virtue,8525
affected,1700
ontario,7044
illustration,6469
submit,4376
russian,3886
iowa,3283
hunter,6468
lion,5169
sterling,1648
voter,9554
treasury,281
robert,513
backlash,9863
mind,1714
concrete,2907
spends,5537
aftermath,3786
franchisees,4120
bloated,8666
third-largest,7764
gate,5407
direct-mail,8006
amendments,5289
hailed,6934
land,1225
position,532
salaries,4557
chains,2589
heard,2395
known,708
troubling,7199
equity-purchase,5115
chunks,9634
negotiation,7569
blair,6778
as,19
greedy,9703
museum,4002
select,4363
investigations,4301
plummet,9906
rubles,4994
proposing,4769
exploration,2087
goldman,1589
standards,1405
chorus,7928
rain,4546
tell,1349
actor,4607
lancaster,9728
cancers,6339
employ,7399
cocoa,3677
ironic,8167
hurt,1005
t.,2239
paintings,5763
burgess,6791
phenomenon,4763
cowboys,3946
does,175
tightening,9498
fargo,3698
operational,3734
advertisers,1698
post-crash,9268
jurisdiction,6979
attraction,8635
unfavorable,7208
depreciation,4885
investors,116
cycling,8814
female,4280
silly,7142
resist,6600
awaiting,7272
schwarz,5525
paid,489
guest,7458
whoever,9929
estimating,8059
questions,1089
scottish,7129
saks,4996
unity,8498
considers,4870
waters,5872
boone,8674
five-cent,6426
counterpart,5628
coalition,3805
quarterly,1088
oakland,1940
bolstered,5313
openly,5753
day,272
looked,2814
perceptions,6563
tendency,7179
wedtech,4057
ill.,3281
financial,142
decision,528
factor,2216
kong,842
dubious,6872
ships,3418
brussels,3672
write-downs,5881
mmi,9900
legendary,7522
performer,9770
electronics,1298
connolly,7955
s.p,7120
window,3779
cheney,6345
solutions,3762
medicine,3199
ranked,8346
americans,1013
exploring,6026
edward,2085
counting,5356
approves,7855
prepayments,9281
influx,9892
corporation,2253
cosmetics,2658
category,3160
noriega,1010
joe,4930
morris,1973
fallout,8072
niche,6134
span,7150
august,397
break-even,8684
anybody,3147
liberation,9111
euphoria,8918
outlays,4954
integration,4723
reluctance,5514
ipo,9984
decisive,9654
admit,6732
shouting,9411
clinton,6809
detrex,8843
ems,7400
flexible,5123
lets,9110
purposes,2876
threatening,4587
plastic,2558
big-time,7887
christies,8744
explain,2664
guide,2803
investor,504
hamilton,5412
skipper,9968
recommending,7093
h.f.,8118
air,450
have,34
preparation,6578
neck,6130
uninsured,9537
keenan,6981
odd,4527
portion,1687
barnett,9606
centered,9629
carrying,2588
underscore,9532
circuits,7319
minicomputers,7023
controlled,1756
azt,4843
notify,8270
thoughts,9495
shattered,8405
patients,1941
newspaper,1149
saturday,2072
personally,4963
analyst,364
ifi,9038
cheered,9632
contributing,5352
revival,5809
complaints,2996
suburban,3902
galvanized,6048
eventual,6406
outset,9948
ryder,6612
maybe,1682
debut,4254
deduction,5987
announce,2583
abuse,3555
sends,7136
round,2886
metals,1793
libor,4507
sellers,2888
indexes,4920
sheer,8408
revolutionary,6606
tree,6246
instructions,5153
f-14,8933
grades,7454
old,393
cancel,5931
fiscal,415
absolutely,3921
described,2166
pachinko,5485
subscriber,9459
pursuing,4347
must,403
emergence,9676
attacking,8634
sideline,9413
lies,3099
ounce,1916
lawsuits,2179
takeover-stock,7757
makes,558
appointments,5585
expires,3591
circle,5083
church,1957
standing,2760
input,9056
misstated,7558
merieux,4149
took,453
dec.,929
owning,4008
tv,662
broken,2774
inevitably,6477
vacation,6259
pencils,6562
impression,6078
ambitious,4069
friday,282
pounds,3308
unraveled,9846
scorpio,8392
nasdaq,1344
mode,9170
manila,4738
reject,4553
positive,1798
unwilling,7788
collins,7941
attacks,3792
flooded,8087
reflected,1894
world,219
genetically,8106
content,5625
bronner,8696
trap,8480
physicians,8301
pace,1887
receiving,3627
bargain-hunting,9864
transfer,2515
inning,9894
accept,1523
rampant,9312
begin,852
serving,4034
require,1211
dennis,3466
wins,4822
retaining,7111
manhattan,1429
austin,5071
bono,6781
pittsburgh,2359
2-for-1,6722
brunt,8699
resource,8365
winning,3240
susan,6662
money,161
maintaining,4317
guarantees,2002
bureaucrat,8706
agriculture,2711
formation,5675
speed,1803
focused,3598
tops,9500
text,5032
barring,6309
tools,3427
breeding,6787
disobedience,5102
neutrons,8257
suez,7742
lung,5172
make,138
minority,1397
conspiracy,3685
price,115
signals,4795
integrated,2264
debenture,5985
clean-air,8750
albany,8598
concentrated,4868
motorola,4001
meat,5726
lauder,6496
joseph,1971
out,84
searched,9388
involving,1570
located,3495
subordinate,7738
racketeering,3746
show,464
airlines,698
matthews,9144
characterized,7313
genetic,2348
fossett,9940
highlight,6943
renamed,9339
ticket,3332
seat,2690
bonds,128
conclude,5345
roll,2360
nearby,3733
colleges,5954
adjusted,1697
questioned,5206
carter,4861
clearly,1506
hampered,5138
drastic,9882
founded,3182
acres,3241
jittery,8178
sacrifice,8384
sanford,4559
bart,6767
drought,4892
soar,7147
sudden,2571
grown,2394
financially,3271
wyss,8560
wears,8536
sooner,4797
life-insurance,9113
mac,2489
corp,584
lee,1822
whether,369
valued,1232
heating,4127
bofors,5311
conservatorship,8783
books,1779
peck,5190
donald,2435
experimental,6894
incomes,9049
r.h.,9786
upgrading,9542
manuel,5720
danny,9652
stops,9451
tapped,8451
headquarters,1204
steelmaker,5243
sam,3226
cohen,3255
reap,8347
systems,417
ride,3041
cover,1507
sabotage,8383
both,179
chair,8734
intensify,7493
proved,3213
anxiety,4613
finger,8080
delaware,3582
renewing,6193
goodyear,5682
debts,3364
attitude,3151
pursue,2273
webster,3053
assault,6298
fined,3596
farrell,9939
metropolitan,2743
heritage,4487
repurchase,3750
g.,3087
vision,4398
respectable,9349
sit,3045
groups,717
pension,1184
factory,2025
evans,3589
classroom,5334
fighting,2606
explore,6025
wearing,4819
truce,7774
landing,4139
cooled,7342
byrd,9624
combining,5956
fuji,3835
bidders,3350
houston,1933
capitalism,5607
salinger,7122
claimants,6348
biological,7888
grab,6926
ventures,1727
violated,4215
toward,814
reinvestment,6191
liquidated,6508
thatcher,1537
diplomats,7368
exchange-rate,6022
seriously,3529
sharon,5828
resemble,9344
restaurants,2750
fourth-quarter,1999
unsuccessful,4210
xtra,8561
play,1119
screens,5000
mechanism,6119
found,551
immediately,1449
television,761
cosby,5974
departments,3167
doubling,5108
capitalization,5933
ernest,8910
quit,4545
operated,4160
weekend,1871
company-owned,8763
premiums,2946
loath,9121
surely,4199
voting,2285
socialism,5233
defined,4256
stressed,6226
eighth,8040
costing,7968
environmental,1084
arafat,5587
integrity,5432
fame,6031
giovanni,6447
priority,2561
commission,473
interpreted,5158
historically,4718
unsettled,6255
rash,7087
twelve,9843
buckle,8700
drinking,4683
dozens,3818
arbitrage,975
soul,9825
eurocom,4275
roller-coaster,9811
presumed,9285
granted,4288
bush,256
warner,578
easily,2125
parent,729
lenders,2352
unveil,5866
olivetti,4333
spate,9434
mcdonnell,6524
asset-backed,2646
done,924
creek,5088
decrease,4454
guess,4911
switzerland,2110
markets,190
trends,2700
doubts,4681
wars,3657
question,798
rate,158
duo,8879
thrift,1073
mesa,2742
shaw,6630
ga.,6440
overnight,3110
reported,220
unfortunately,3776
fried,7440
borrowed,3453
ambassador,4832
haas,7460
gmac,6449
determining,6386
drunk,8876
ambitions,7255
plug,8309
opec,2555
o'brien,7039
reunification,5808
owe,7589
syndicate,2968
options,654
deeply,4255
ehrlich,8039
effects,1676
rep.,823
mortgages,1532
chambers,6802
kentucky,4308
shelter,8409
rouge,4360
corruption,4877
banxquote,5072
adjustments,3442
built,1095
marxist,8224
techniques,4809
consolidate,6364
confirmation,5346
earmarked,6874
fdic,8943
recipients,9317
sister,5009
midnight,5732
sloan,6215
pale,7593
callable,8718
lama,9727
caterpillar,7917
involve,2808
ranking,6588
fighter,7427
s.c,7684
richter,4991
somalia,8423
wall,330
acquirer,7835
deliberations,9657
unanimously,6252
bone,8672
accelerating,7241
was,24
dangers,8820
reformers,7660
next,130
acquitted,8583
consistent,4871
anacomp,8609
alternatives,2422
through,148
sovereignty,7719
sagged,9378
exception,4694
lawn,6100
pinkerton,3113
communism,8762
catastrophe,5327
sheraton,7699
announcing,3926
withstand,6716
ship,2361
index,216
wave,2894
product,519
grant,3276
jupiter,6978
outcome,3298
spy,5015
contel,4874
permit,3304
symptoms,5250
targeting,5252
basketball,4077
hutton,1340
links,4312
widened,5047
strange,5020
crunch,4662
rubin,7681
in,7
khan,9089
informal,5151
poor,890
thursday,939
whichever,9566
although,366
track,2282
so-called,1363
mature,3198
boosted,1811
allows,3445
people,108
somebody,3420
wife,1984
golf,3974
vatican,6700
maria,8223
irrelevant,9070
allen,2834
oklahoma,4753
recorders,6591
few,261
folks,5674
indonesia,8155
lent,6503
francisco,419
rather,642
charlotte,4863
poles,8310
age,1065
wrap,7822
obtain,2142
developers,2600
scope,7128
proposals,1739
four-year-old,8969
intergroup,6969
russell,5819
obviously,3398
syndicated,9922
predecessor,5198
camp,6338
belts,6774
firmer,6904
timing,3050
limits,2309
paramount,3301
before,157
high-definition,5416
jumped,1007
underlying,2113
sun,1579
tom,3547
clause,4242
intervention,4134
pegged,6152
barrett,9866
dog,6008
default,2381
sex,3042
bidder,4850
airports,6736
myself,6127
seems,899
theory,2573
voices,5271
approvals,6748
provisional,7644
refuse,4549
missile,4945
france,1001
expecting,3826
oldest,8278
plagued,7065
mcalpine,7543
industry,153
soo,6643
revoke,9357
eurodollars,6021
kemper,3849
prohibited,6174
invest,2096
walls,3552
fun,5679
thick,8459
first-quarter,7429
determined,1962
hyman,9032
only,86
tripled,6250
memorandum,9151
notification,7037
warner-lambert,8532
transcanada,5858
ariz.,3447
\*\*,8571
jump,2134
directed,5652
crushed,8806
four-day,7437
illustrate,7480
virtually,1775
educators,6878
spend,1269
lebanon,3493
buy-outs,2901
bizarre,9609
house,165
suitor,5024
rejecting,9333
alert,5286
royal,2754
vacant,6258
sizable,4368
performance,767
marketer,5451
rigid,5219
brazil,2772
landed,6989
a.g.,9587
dividend,703
designed,1097
shuttle,4565
applies,8616
seven-year,6627
charlie,6804
soared,1920
sharp,1126
gold,657
wore,7820
vital,6703
assessment,3563
crown,5359
morale,9178
warned,2286
conception,8772
minimum,1078
trains,6685
guzman,5137
morristown,9181
bernstein,4432
hundreds,1680
instance,1223
balanced,7873
engine,2730
sole,3761
shed,5228
flavor,8085
regarding,2630
wines,4821
bullets,8701
iron,3985
another,204
